source_url,direct_status,status,final_url,content_type,error,canonical,x_robots_tag,meta_robots,indexability,title,h1,description,word_count,internal_link_count,internal_link_urls,fetch_utc,backlinks_within_old_sitemap,main_domain_equivalent,match_type,service_municipality_offering_evidence,gsc_clicks,gsc_impressions,recommended_disposition,proposed_destination,confirmed_executable_redirect,decision_rationale,service_slug,municipality_slug,service_offered,municipality_offered,gsc_data_status,external_backlinks,external_backlinks_status,robots_txt_allows_googlebot,indexability_note
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/midland/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/midland/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/midland/,,,INDEXABLE,Retaining Wall Construction in Midland | Golden Maple Landscaping,Retaining Wall Construction in Midland,"Retaining Wall Construction for Midland homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",579,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/midland"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/midland"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/midland"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/barrie"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/bradford"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/innisfil"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/midland""]",2026-09-05T14:52:27.607179+00:00,9,https://goldenmaplelandscaping.ca/services/retaining-walls-midland/,SAME_CITY_SERVICE_FAMILY,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents.",,,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/services/retaining-walls-midland/,,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents. Owner must confirm actual offering and target relevance before any routing action.",retaining-wall-construction,midland,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/wasaga-beach/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/wasaga-beach/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/wasaga-beach/,,,INDEXABLE,Retaining Wall Construction in Wasaga Beach | Golden Maple Landscaping,Retaining Wall Construction in Wasaga Beach,"Retaining Wall Construction for Wasaga Beach homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",575,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/wasaga-beach"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/wasaga-beach"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/wasaga-beach"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/barrie"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/bradford"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/innisfil"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/wasaga-beach""]",2026-09-05T14:52:28.631352+00:00,9,https://goldenmaplelandscaping.ca/services/retaining-walls-wasaga-beach/,SAME_CITY_SERVICE_FAMILY,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents.",,,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/services/retaining-walls-wasaga-beach/,,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents. Owner must confirm actual offering and target relevance before any routing action.",retaining-wall-construction,wasaga-beach,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/collingwood/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/collingwood/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/collingwood/,,,INDEXABLE,Retaining Wall Construction in Collingwood | Golden Maple Landscaping,Retaining Wall Construction in Collingwood,"Retaining Wall Construction for Collingwood homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",578,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/collingwood"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/collingwood"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/collingwood"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/barrie"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/bradford"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/collingwood"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/innisfil""]",2026-09-05T14:52:29.610524+00:00,9,https://goldenmaplelandscaping.ca/services/retaining-walls-collingwood/,SAME_CITY_SERVICE_FAMILY,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents.",,,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/services/retaining-walls-collingwood/,,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents. Owner must confirm actual offering and target relevance before any routing action.",retaining-wall-construction,collingwood,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/alliston/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/alliston/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/alliston/,,,INDEXABLE,Retaining Wall Construction in Alliston | Golden Maple Landscaping,Retaining Wall Construction in Alliston,"Retaining Wall Construction for Alliston homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",567,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/alliston"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/alliston"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/alliston"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/alliston"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/barrie"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/bradford"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/innisfil""]",2026-09-05T14:52:30.678807+00:00,9,,NO_HONEST_EQUIVALENT_ESTABLISHED,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence.,,,OWNER_CONFIRMATION_REQUIRED,,,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Owner must confirm actual offering and target relevance before any routing action.,retaining-wall-construction,alliston,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/angus/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/angus/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/angus/,,,INDEXABLE,Retaining Wall Construction in Angus | Golden Maple Landscaping,Retaining Wall Construction in Angus,"Retaining Wall Construction for Angus homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",562,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/angus"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/angus"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/angus"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/angus"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/barrie"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/bradford"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/innisfil""]",2026-09-05T14:52:31.739805+00:00,9,,NO_HONEST_EQUIVALENT_ESTABLISHED,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence.,,,OWNER_CONFIRMATION_REQUIRED,,,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Owner must confirm actual offering and target relevance before any routing action.,retaining-wall-construction,angus,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/oro-station/,200,200,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/oro-station/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/oro-station/,,,INDEXABLE,Retaining Wall Construction in Oro-Medonte | Golden Maple Landscaping,Retaining Wall Construction in Oro-Medonte,"Retaining Wall Construction for Oro-Medonte homeowners by Golden Maple Landscaping. Starting at $6,500. Call +1-705-790-3838 for a free quote.",608,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/oro-station"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/oro-station"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/oro-station"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/barrie"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/bradford"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/innisfil"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/oro-station""]",2026-09-05T14:52:32.695346+00:00,9,,NO_HONEST_EQUIVALENT_ESTABLISHED,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Oro Station must not silently be treated as equivalent to all Oro-Medonte; confirm geography and service scope.,,,OWNER_CONFIRMATION_REQUIRED,,,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Oro Station must not silently be treated as equivalent to all Oro-Medonte; confirm geography and service scope. Owner must confirm actual offering and target relevance before any routing action.,retaining-wall-construction,oro-station,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie/,,,INDEXABLE,Interlocking Driveway in Barrie | Golden Maple Landscaping,Interlocking Driveway in Barrie,"Interlocking Driveway for Barrie homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",539,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/barrie"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/barrie"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/barrie""]",2026-09-05T14:52:33.674465+00:00,23,https://goldenmaplelandscaping.ca/services/interlocking-barrie/,SAME_CITY_SERVICE_FAMILY,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents.",,,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/services/interlocking-barrie/,,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents. Owner must confirm actual offering and target relevance before any routing action.",interlocking-driveway,barrie,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil/,,,INDEXABLE,Interlocking Driveway in Innisfil | Golden Maple Landscaping,Interlocking Driveway in Innisfil,"Interlocking Driveway for Innisfil homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",605,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/innisfil"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/innisfil"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/innisfil""]",2026-09-05T14:52:34.675267+00:00,23,https://goldenmaplelandscaping.ca/services/interlocking-innisfil/,SAME_CITY_SERVICE_FAMILY,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents.",,,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/services/interlocking-innisfil/,,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents. Owner must confirm actual offering and target relevance before any routing action.",interlocking-driveway,innisfil,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford/,,,INDEXABLE,Interlocking Driveway in Bradford | Golden Maple Landscaping,Interlocking Driveway in Bradford,"Interlocking Driveway for Bradford homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",632,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/bradford"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/bradford"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/bradford""]",2026-09-05T14:52:35.658229+00:00,23,,NO_HONEST_EQUIVALENT_ESTABLISHED,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence.,,,OWNER_CONFIRMATION_REQUIRED,,,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Owner must confirm actual offering and target relevance before any routing action.,interlocking-driveway,bradford,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket/,,,INDEXABLE,Interlocking Driveway in Newmarket | Golden Maple Landscaping,Interlocking Driveway in Newmarket,"Interlocking Driveway for Newmarket homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",648,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/newmarket"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/newmarket"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/newmarket"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/newmarket""]",2026-09-05T14:52:36.633586+00:00,12,,NO_HONEST_EQUIVALENT_ESTABLISHED,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence.,,,OWNER_CONFIRMATION_REQUIRED,,,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Owner must confirm actual offering and target relevance before any routing action.,interlocking-driveway,newmarket,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/aurora/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/aurora/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/aurora/,,,INDEXABLE,Interlocking Driveway in Aurora | Golden Maple Landscaping,Interlocking Driveway in Aurora,"Interlocking Driveway for Aurora homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",573,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/aurora"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/aurora"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/aurora"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/aurora""]",2026-09-05T14:52:37.613691+00:00,9,,NO_HONEST_EQUIVALENT_ESTABLISHED,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence.,,,OWNER_CONFIRMATION_REQUIRED,,,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Owner must confirm actual offering and target relevance before any routing action.,interlocking-driveway,aurora,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/richmond-hill/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/richmond-hill/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/richmond-hill/,,,INDEXABLE,Interlocking Driveway in Richmond Hill | Golden Maple Landscaping,Interlocking Driveway in Richmond Hill,"Interlocking Driveway for Richmond Hill homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",563,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/richmond-hill"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/richmond-hill"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/richmond-hill"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/richmond-hill""]",2026-09-05T14:52:38.578002+00:00,9,,NO_HONEST_EQUIVALENT_ESTABLISHED,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence.,,,OWNER_CONFIRMATION_REQUIRED,,,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Owner must confirm actual offering and target relevance before any routing action.,interlocking-driveway,richmond-hill,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/vaughan/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/vaughan/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/vaughan/,,,INDEXABLE,Interlocking Driveway in Vaughan | Golden Maple Landscaping,Interlocking Driveway in Vaughan,"Interlocking Driveway for Vaughan homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",572,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/vaughan"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/vaughan"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/vaughan"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/vaughan""]",2026-09-05T14:52:39.675037+00:00,9,,NO_HONEST_EQUIVALENT_ESTABLISHED,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence.,,,OWNER_CONFIRMATION_REQUIRED,,,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Owner must confirm actual offering and target relevance before any routing action.,interlocking-driveway,vaughan,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/king-city/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/king-city/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/king-city/,,,INDEXABLE,Interlocking Driveway in King City | Golden Maple Landscaping,Interlocking Driveway in King City,"Interlocking Driveway for King City homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",607,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/king-city"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/king-city"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/king-city"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/king-city""]",2026-09-05T14:52:40.676528+00:00,9,,NO_HONEST_EQUIVALENT_ESTABLISHED,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence.,,,OWNER_CONFIRMATION_REQUIRED,,,No confirmed offering or appropriate same-market destination; do not infer a 410 from this absence. Owner must confirm actual offering and target relevance before any routing action.,interlocking-driveway,king-city,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
https://seo.goldenmaplelandscaping.ca/interlocking-driveway/orillia/,200,200,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/orillia/,text/html; charset=UTF-8,,https://seo.goldenmaplelandscaping.ca/interlocking-driveway/orillia/,,,INDEXABLE,Interlocking Driveway in Orillia | Golden Maple Landscaping,Interlocking Driveway in Orillia,"Interlocking Driveway for Orillia homeowners by Golden Maple Landscaping. Starting at $18,000. Call +1-705-790-3838 for a free quote.",655,8,"[""https://seo.goldenmaplelandscaping.ca/"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/barrie"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/bradford"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/innisfil"", ""https://seo.goldenmaplelandscaping.ca/interlocking-driveway/orillia"", ""https://seo.goldenmaplelandscaping.ca/paver-patio-installation/orillia"", ""https://seo.goldenmaplelandscaping.ca/pool-deck-installation/orillia"", ""https://seo.goldenmaplelandscaping.ca/retaining-wall-construction/orillia""]",2026-09-05T14:52:41.686093+00:00,9,https://goldenmaplelandscaping.ca/services/interlocking-orillia/,SAME_CITY_SERVICE_FAMILY,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents.",,,OWNER_CONFIRMATION_REQUIRED,https://goldenmaplelandscaping.ca/services/interlocking-orillia/,,"Same city and relevant service family. Retaining-wall wording aligns; paver/driveway/walkway/pool scopes are broader interlocking candidates, not asserted exact equivalents. Owner must confirm actual offering and target relevance before any routing action.",interlocking-driveway,orillia,OWNER_CONFIRMATION_REQUIRED,OWNER_CONFIRMATION_REQUIRED,NOT_OBTAINED_AUTHENTICATED_ACCESS_NOT_VERIFIED,,NOT_OBTAINED_NO_BACKLINK_PROVIDER_QUERIED,True,"Technical crawl eligibility only, not proof of Google indexing; observed robots.txt allows crawling."
